Fecha,Dia_semana,Dia_mes,Hora,Tipo,Cantidad,Producto,Clave_producto,Folio,Cliente,Caja,Usuario,Precio_unitario,Precio_producto,Total,Efectivo,Cheque,Crédito,Transferencia,Vales,Tarjeta,Anticipo,SICAR Pagos
05/11/2020,5,5,12,KG,0.275,QUESO MAASDAM HOLANDES T. KRON,[QUEIMP30275],279,Público en General,Caja 1,admin,389,106.98,423.9,0,0,0,0,0,423.9,0,0
05/11/2020,5,5,12,KG,0.205,SELVA NEGRA,[EMBGEN17604],279,Público en General,Caja 1,admin,188,38.54,423.9,0,0,0,0,0,423.9,0,0
05/11/2020,5,5,12,KG,0.2,SALAMI,[EMBGEN77994],279,Público en General,Caja 1,admin,309,61.8,423.9,0,0,0,0,0,423.9,0,0
05/11/2020,5,5,12,KG,0.245,JAMON SERRANO,[EMBGEN68741],279,Público en General,Caja 1,admin,435,106.58,423.9,0,0,0,0,0,423.9,0,0
05/11/2020,5,5,13,PZA,1,ARANDANO CON TAJIN PREMIER,[7503020702662],280,Público en General,Caja 1,admin,25,25,25,0,0,0,0,0,25,0,0
05/11/2020,5,5,13,PZA,1,CECINA LA VIANDI CH 40 GR,[7500326297502],281,Público en General,Caja 1,admin,56,56,56,0,0,0,0,0,56,0,0
05/11/2020,5,5,13,KG,0.12,QUESO MAASDAM HOLANDES T. KRON,[QUEIMP30275],282,Público en General,Caja 1,admin,389,46.68,130.25,130.25,0,0,0,0,0,0,0
05/11/2020,5,5,13,KG,0.095,QUESO GOUDA URUG PILARICA,[QUEIMP35700],282,Público en General,Caja 1,admin,162,15.39,130.25,130.25,0,0,0,0,0,0,0
05/11/2020,5,5,13,KG,0.06,QUESO GOUDA HOLANDES,[QUEIMP43334],282,Público en General,Caja 1,admin,203,12.18,130.25,130.25,0,0,0,0,0,0,0
05/11/2020,5,5,13,PZA,1,PAN DE BARRA EL JARDIN,[PANPAN37560],282,Público en General,Caja 1,admin,56,56,130.25,130.25,0,0,0,0,0,0,0
05/11/2020,5,5,13,PZA,1,HUEVOS DE LIBRE PASTOREO 18,[COMHUE41525],283,Público en General,Caja 1,admin,97,97,377,0,0,0,0,0,377,0,0
05/11/2020,5,5,13,PZA,1,TRENZA DE NUEZ GDE,[DOLGEN58371],283,Público en General,Caja 1,admin,280,280,377,0,0,0,0,0,377,0,0
05/11/2020,5,5,13,PZA,1,TORTUGAS T&E,[CHOTRU99907],284,Público en General,Caja 1,admin,25,25,39,39,0,0,0,0,0,0,0
05/11/2020,5,5,13,PZA,1,BROWNIES FER MTZ,[POSFER28400],284,Público en General,Caja 1,admin,14,14,39,39,0,0,0,0,0,0,0
05/11/2020,5,5,14,PZA,1,CHILAQUILES TRIANGULO CH TOTOFAST,[7503010924012],285,Público en General,Caja 1,admin,25,25,186.63,0,0,0,0,0,186.63,0,0
05/11/2020,5,5,14,KG,0.135,CHORIZO ESPAÑOL,[EMBGEN78796],285,Público en General,Caja 1,admin,99,13.37,186.63,0,0,0,0,0,186.63,0,0
05/11/2020,5,5,14,KG,0.23,QUESO QUESART MORBIERE,[QUEQUE99572],285,Público en General,Caja 1,admin,427,98.21,186.63,0,0,0,0,0,186.63,0,0
05/11/2020,5,5,14,KG,0.275,JAMON YORK,[EMBGEN58802],285,Público en General,Caja 1,admin,182,50.05,186.63,0,0,0,0,0,186.63,0,0
05/11/2020,5,5,14,KG,0.12,SELVA NEGRA,[EMBGEN17604],286,Público en General,Caja 1,admin,188,22.56,636.56,0,0,0,0,0,636.56,0,0
05/11/2020,5,5,14,PZA,1,6 PACK DEGUSTACION RACK,[OLIGEN92086],286,Público en General,Caja 1,admin,470,470,636.56,0,0,0,0,0,636.56,0,0
05/11/2020,5,5,14,PZA,1,CHAPATA,[PANRUS62454],286,Público en General,Caja 1,admin,15,15,636.56,0,0,0,0,0,636.56,0,0
05/11/2020,5,5,14,PZA,1,CHIMICHURRI GOURMET MEDIANO,[7500462889814],286,Público en General,Caja 1,admin,45,45,636.56,0,0,0,0,0,636.56,0,0
05/11/2020,5,5,14,PZA,1,PIZZAS CONGELADAS,[PIZBAS90019],286,Público en General,Caja 1,admin,84,84,636.56,0,0,0,0,0,636.56,0,0
05/11/2020,5,5,16,PZA,1,PAPAS ARTESANALES TREJOS CH 60 GR,[BOTPAP30077],287,Público en General,Caja 1,admin,15,15,229.01,229.01,0,0,0,0,0,0,0
05/11/2020,5,5,16,PZA,1,YOGURT CON SPLENDA,[YOGNAT71299],287,Público en General,Caja 1,admin,41,41,229.01,229.01,0,0,0,0,0,0,0
05/11/2020,5,5,16,PZA,1,CHIPS GDE,[BOTCOM38829],287,Público en General,Caja 1,admin,56,56,229.01,229.01,0,0,0,0,0,0,0
05/11/2020,5,5,16,PZA,1,CHURROS CON PROTEINA DE GRILLO CHILE,[7500464298836],287,Público en General,Caja 1,admin,38,38,229.01,229.01,0,0,0,0,0,0,0
05/11/2020,5,5,16,KG,0.2557,CHORIZO PAMPLONA,[EMBGEN80550],287,Público en General,Caja 1,admin,309,79.01,229.01,229.01,0,0,0,0,0,0,0
05/11/2020,5,5,16,KG,0.21,ROAST BEEF/CORNED BEEF,[EMBGEN49865],288,Público en General,Caja 1,admin,287,60.27,354.78,0,0,0,0,0,354.78,0,0
05/11/2020,5,5,16,KG,0.31,JAMON DE PAVO,[EMBGEN72233],288,Público en General,Caja 1,admin,221,68.51,354.78,0,0,0,0,0,354.78,0,0
05/11/2020,5,5,16,PZA,1,CHICHARRON EN SALSA VERDE 1/2 KG AL,[COMAL 62341],288,Público en General,Caja 1,admin,100,100,354.78,0,0,0,0,0,354.78,0,0
05/11/2020,5,5,16,PZA,1,LENGUA EN SALSA VERDE TATEMADA AL,[COMAL 42266],288,Público en General,Caja 1,admin,126,126,354.78,0,0,0,0,0,354.78,0,0
05/11/2020,5,5,17,PZA,1,FRUTA DEL MONJE MIEL,[7500463575105],289,Público en General,Caja 1,admin,205,205,205,205,0,0,0,0,0,0,0
05/11/2020,5,5,17,KG,0.705,PANELA FRANCISCO,[LACFRA53179],290,Público en General,Caja 1,admin,95,66.98,408.56,408.56,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,QUESO DE CABRA NATURAL NAVARRO 200,[7503004748785],290,Público en General,Caja 1,admin,55,55,408.56,408.56,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,NUEZ WESTER 250 GRS PREMIER,[SINSIN51423],290,Público en General,Caja 1,admin,95,95,408.56,408.56,0,0,0,0,0,0,0
05/11/2020,5,5,17,KG,0.62,SALAMI,[EMBGEN77994],290,Público en General,Caja 1,admin,309,191.58,408.56,408.56,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,BROWNIES FER MTZ,[POSFER28400],291,Público en General,Caja 1,admin,14,14,336.82,336.82,0,0,0,0,0,0,0
05/11/2020,5,5,17,KG,0.265,SELVA NEGRA,[EMBGEN17604],291,Público en General,Caja 1,admin,188,49.82,336.82,336.82,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,BOCATA LOMO CANADIENSE,[COMBOC32414],291,Público en General,Caja 1,admin,65,65,336.82,336.82,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,CREMA DE AVELLANA Y CACAO S/A 500,[7502265252314],291,Público en General,Caja 1,admin,190,190,336.82,336.82,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],291,Público en General,Caja 1,admin,18,18,336.82,336.82,0,0,0,0,0,0,0
05/11/2020,5,5,17,PZA,1,CREPAS,[CREGEN22951],292,Público en General,Caja 1,admin,77,77,77,77,0,0,0,0,0,0,0
05/11/2020,5,5,18,PZA,2,BAGUETTE JAMON SERRANO,[COMBAG40790],293,Público en General,Caja 1,admin,150,300,862,862,0,0,0,0,0,0,0
05/11/2020,5,5,18,PZA,3,BAGUETTE ROAST BEEF,[COMBAG52906],293,Público en General,Caja 1,admin,120,360,862,862,0,0,0,0,0,0,0
05/11/2020,5,5,18,PZA,1,PAPAS ARTESANALES TREJOS MED 200 GR,[BOTPAP46522],293,Público en General,Caja 1,admin,37,37,862,862,0,0,0,0,0,0,0
05/11/2020,5,5,18,PZA,1,CHIMICHURRI GOURMET GRANDE,[7500462889807],293,Público en General,Caja 1,admin,75,75,862,862,0,0,0,0,0,0,0
05/11/2020,5,5,18,PZA,1,DISPENSADOR PARA BOTELLAS,[OLIGEN81130],293,Público en General,Caja 1,admin,80,80,862,862,0,0,0,0,0,0,0
05/11/2020,5,5,18,PZA,1,AGUA CIEL 600 ML,[7501055307906],293,Público en General,Caja 1,admin,10,10,862,862,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,TOSTADA NUTRISUIZ,[25589580],294,Público en General,Caja 1,admin,21,21,649,649,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,ADEREZO DE CILANTRO,[7500326039355],294,Público en General,Caja 1,admin,99,99,649,649,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,NUEZ DE LA INDIA 500 GRS PREMIER,[7503014785381],294,Público en General,Caja 1,admin,154,154,649,649,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,BUÑUELOS BOLSA CON 10,[COMBUÑ72449],294,Público en General,Caja 1,admin,70,70,649,649,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,CACAHUATE GDE COMALLI,[BOTCOM97109],294,Público en General,Caja 1,admin,35,35,649,649,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,CHAROLA CHICA 750 GR,[EMBGEN53060],294,Público en General,Caja 1,admin,270,270,649,649,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,ACEITUNAS VERDES SIN HUESO 350GR,[8410021542397],295,Público en General,Caja 1,admin,48,48,384.05,384.05,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.32,PECHUGA PAVO AHUMADA,[EMBGEN14709],295,Público en General,Caja 1,admin,271,86.72,384.05,384.05,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,QUESO NAVARRO CHEDDAR AÑEJO 250 GR,[7503004748235],295,Público en General,Caja 1,admin,73,73,384.05,384.05,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,QUESO NAVARRO CHEDDAR 400 GR,[7503004748396],295,Público en General,Caja 1,admin,78,78,384.05,384.05,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.1,SALAMANCA,[EMBGEN86706],295,Público en General,Caja 1,admin,309,30.9,384.05,384.05,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.155,JAMON SERRANO,[EMBGEN68741],295,Público en General,Caja 1,admin,435,67.43,384.05,384.05,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.05,LOMO CANADIENSE,[EMBGEN81202],296,Público en General,Caja 1,admin,188,9.4,218.51,218.51,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,PAN PARA TAPAS,[SINSIN67823],296,Público en General,Caja 1,admin,50,50,218.51,218.51,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.235,QUESO GOUDA CHILENO,[SINSIN31382],296,Público en General,Caja 1,admin,170,39.95,218.51,218.51,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.11,JAMON SERRANO,[EMBGEN68741],296,Público en General,Caja 1,admin,435,47.85,218.51,218.51,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.05,SELVA NEGRA,[EMBGEN17604],296,Público en General,Caja 1,admin,188,9.4,218.51,218.51,0,0,0,0,0,0,0
05/11/2020,5,5,19,KG,0.045,CHORIZO PAMPLONA,[EMBGEN80550],296,Público en General,Caja 1,admin,309,13.91,218.51,218.51,0,0,0,0,0,0,0
05/11/2020,5,5,19,PZA,1,ACEITUNAS VERDES RELLENAS PIMIENTO,[8410021544575],296,Público en General,Caja 1,admin,48,48,218.51,218.51,0,0,0,0,0,0,0
06/11/2020,6,6,10,PZA,1,CARNE SECA HERMAN,[BOTCAR49935],297,Público en General,Caja 1,admin,137,137,137,0,0,0,0,0,137,0,0
06/11/2020,6,6,11,KG,1.49,QUESO ADOBERA DON TOM,[LACDON12149],298,Público en General,Caja 1,admin,116,172.84,172.84,0,0,0,0,0,172.84,0,0
06/11/2020,6,6,11,PZA,1,ACEITUNAS NEGRAS SIN HUESO 350GR,[8410021201027],299,Público en General,Caja 1,admin,48,48,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,PZA,1,SANPELLEGRINO ARANCIATA 330ML,[8002270176548],299,Público en General,Caja 1,admin,25,25,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.6,QUESO MAASDAM HOLANDES T. KRON,[QUEIMP30275],299,Público en General,Caja 1,admin,389,233.4,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.15,SALAMI,[EMBGEN77994],299,Público en General,Caja 1,admin,309,46.35,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.16,JAMON SERRANO,[EMBGEN68741],299,Público en General,Caja 1,admin,435,69.6,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.16,LOMO CANADIENSE,[EMBGEN81202],299,Público en General,Caja 1,admin,188,30.08,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,PZA,1,GALLETO DARE BRETON CON AJONJOLI 225,[055653670902],299,Público en General,Caja 1,admin,75,75,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,PZA,1,MOSTAZA MAILLE ANTIGUA 215 GR,[3036810207589],299,Público en General,Caja 1,admin,47,47,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.255,PASTRAMI,[EMBGEN27925],299,Público en General,Caja 1,admin,287,73.19,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.215,PATHE,[EMBGEN97440],299,Público en General,Caja 1,admin,159,34.19,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.25,SELVA NEGRA,[EMBGEN17604],299,Público en General,Caja 1,admin,188,47,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,KG,0.26,ROAST BEEF/CORNED BEEF,[EMBGEN49865],299,Público en General,Caja 1,admin,287,74.62,803.43,0,0,0,0,0,803.43,0,0
06/11/2020,6,6,11,PZA,1,PAN DE BARRA EL JARDIN,[PANPAN37560],300,Público en General,Caja 1,admin,56,56,135.68,135.68,0,0,0,0,0,0,0
06/11/2020,6,6,11,PZA,1,PALETAS VAINILLA Y CAJETA,[PALKIK52318],300,Público en General,Caja 1,admin,20,20,135.68,135.68,0,0,0,0,0,0,0
06/11/2020,6,6,11,PZA,1,YOGURT AXIS FRUTAS I KG,[SINSIN18048],300,Público en General,Caja 1,admin,44,44,135.68,135.68,0,0,0,0,0,0,0
06/11/2020,6,6,11,KG,0.165,PANELA FRANCISCO,[LACFRA53179],300,Público en General,Caja 1,admin,95,15.68,135.68,135.68,0,0,0,0,0,0,0
06/11/2020,6,6,12,PZA,1,ALO PALEO BAR,[GRAALO20738],301,Público en General,Caja 1,admin,28,28,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,KG,0.31,QUESO GOUDA CHILENO,[SINSIN31382],301,Público en General,Caja 1,admin,170,52.7,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,PZA,1,OBLEAS TIACHI BISCOTTI,[OBLTIA24339],301,Público en General,Caja 1,admin,35,35,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,KG,0.07,SALAMI,[EMBGEN77994],301,Público en General,Caja 1,admin,309,21.63,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,PZA,1,ACEITUNAS VERDES SIN HUESO 350GR,[8410021542397],301,Público en General,Caja 1,admin,48,48,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,PZA,1,PAN PARA TAPAS,[SINSIN67823],301,Público en General,Caja 1,admin,50,50,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,PZA,1,BAGUETTE SUAVE,[PANRUS91930],301,Público en General,Caja 1,admin,25,25,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,PZA,1,COCA-COLA REGULAR 500 ML,[7501055302086],301,Público en General,Caja 1,admin,18,18,278.33,0,0,0,0,0,278.33,0,0
06/11/2020,6,6,12,PZA,1,TORTILLAS MAIZ A MANO GRANDE,[TORMAN96612],302,Público en General,Caja 1,admin,15,15,15,15,0,0,0,0,0,0,0
06/11/2020,6,6,12,PZA,1,BOCATA DE JAMON SERRANO,[COMBOC78034],303,Público en General,Caja 1,admin,80,80,90,90,0,0,0,0,0,0,0
06/11/2020,6,6,12,KG,0.0532,LOMO CANADIENSE,[EMBGEN81202],303,Público en General,Caja 1,admin,188,10,90,90,0,0,0,0,0,0,0
06/11/2020,6,6,14,KG,0.56,QUESO GOUDA HOLANDES,[QUEIMP43334],304,Público en General,Caja 1,admin,203,113.68,290.39,0,0,0,0,0,290.39,0,0
06/11/2020,6,6,14,KG,0.16,PECHUGA PAVO AHUMADA,[EMBGEN14709],304,Público en General,Caja 1,admin,271,43.36,290.39,0,0,0,0,0,290.39,0,0
06/11/2020,6,6,14,KG,0.2,JAMON SERRANO,[EMBGEN68741],304,Público en General,Caja 1,admin,435,87,290.39,0,0,0,0,0,290.39,0,0
06/11/2020,6,6,14,KG,0.15,SALAMI,[EMBGEN77994],304,Público en General,Caja 1,admin,309,46.35,290.39,0,0,0,0,0,290.39,0,0
06/11/2020,6,6,14,PZA,1,PAN PARA TAPAS,[SINSIN67823],305,Público en General,Caja 1,admin,50,50,304.13,0,0,0,0,0,304.13,0,0
06/11/2020,6,6,14,PZA,1,YOGURT AXIS FRUTAS I KG,[SINSIN18048],305,Público en General,Caja 1,admin,44,44,304.13,0,0,0,0,0,304.13,0,0
06/11/2020,6,6,14,KG,0.195,JAMON SERRANO,[EMBGEN68741],305,Público en General,Caja 1,admin,435,84.83,304.13,0,0,0,0,0,304.13,0,0
06/11/2020,6,6,14,KG,0.11,PEPERONI,[EMBGEN98672],305,Público en General,Caja 1,admin,230,25.3,304.13,0,0,0,0,0,304.13,0,0
06/11/2020,6,6,14,KG,0.1,SELVA NEGRA,[EMBGEN17604],305,Público en General,Caja 1,admin,188,18.8,304.13,0,0,0,0,0,304.13,0,0
06/11/2020,6,6,14,KG,0.4,QUESO GOUDA HOLANDES,[QUEIMP43334],305,Público en General,Caja 1,admin,203,81.2,304.13,0,0,0,0,0,304.13,0,0
06/11/2020,6,6,14,KG,0.235,QUESO OAXACA DON TOM,[LACDON71980],306,Público en General,Caja 1,admin,125,29.38,29.38,0,0,0,0,0,29.38,0,0
06/11/2020,6,6,14,KG,0.28,JAMON YORK,[EMBGEN58802],307,Público en General,Caja 1,admin,182,50.96,218.14,218.14,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,1,CREMA (DAVID BARBOSA) MEDIO LT,[LACCRE41174],307,Público en General,Caja 1,admin,42,42,218.14,218.14,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,1,YOGURT CON SPLENDA,[YOGNAT71299],307,Público en General,Caja 1,admin,41,41,218.14,218.14,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,1,TOSTADA NUTRISUIZ,[25589580],307,Público en General,Caja 1,admin,21,21,218.14,218.14,0,0,0,0,0,0,0
06/11/2020,6,6,14,KG,0.665,PANELA FRANCISCO,[LACFRA53179],307,Público en General,Caja 1,admin,95,63.18,218.14,218.14,0,0,0,0,0,0,0
06/11/2020,6,6,14,KG,0.305,TOCINO,[EMBGEN43790],308,Público en General,Caja 1,admin,159,48.5,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,14,KG,0.44,QUESO PARMESANO URUG BELPAESE CERA,[QUEIMP59409],308,Público en General,Caja 1,admin,292.53,128.71,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,1,TORTILLA MAIZ MANO CHICA,[TORMAN29863],308,Público en General,Caja 1,admin,16,16,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,1,ADEREZO DE MOSTAZA,[7500326039348],308,Público en General,Caja 1,admin,99,99,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,2,CREMA (DAVID BARBOSA) MEDIO LT,[LACCRE41174],308,Público en General,Caja 1,admin,42,84,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,1,QUESO PHILADELPHIA,[7501002615122],308,Público en General,Caja 1,admin,33,33,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,14,PZA,2,PASTA PANZANI FUSILLI 3 COLORES 500,[3038351483606],308,Público en General,Caja 1,admin,54,108,517.21,517.21,0,0,0,0,0,0,0
06/11/2020,6,6,16,KG,0.205,ROAST BEEF/CORNED BEEF,[EMBGEN49865],309,Público en General,Caja 1,ventas,287,58.84,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,PZA,1,QUESO PHILADELPHIA,[7501002615122],309,Público en General,Caja 1,ventas,33,33,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,KG,0.16,SELVA NEGRA,[EMBGEN17604],309,Público en General,Caja 1,ventas,188,30.08,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,KG,0.22,PASTRAMI,[EMBGEN27925],309,Público en General,Caja 1,ventas,287,63.14,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,KG,0.16,JAMON SERRANO,[EMBGEN68741],309,Público en General,Caja 1,ventas,435,69.6,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,KG,0.2,SALAMI,[EMBGEN77994],309,Público en General,Caja 1,ventas,309,61.8,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,KG,0.205,JAMON YORK,[EMBGEN58802],309,Público en General,Caja 1,ventas,182,37.31,353.77,353.77,0,0,0,0,0,0,0
06/11/2020,6,6,16,PZA,1,ADEREZO DE CILANTRO,[7500326039355],310,Público en General,Caja 1,admin,99,99,99,99,0,0,0,0,0,0,0
06/11/2020,6,6,17,PZA,1,BROWNIES FER MTZ,[POSFER28400],311,Público en General,Caja 1,admin,14,14,14,14,0,0,0,0,0,0,0
06/11/2020,6,6,17,PZA,1,CAJA DE GALLETAS 1/2 BISCOTTI,[GALBIS92634],312,Público en General,Caja 1,admin,175,175,175,175,0,0,0,0,0,0,0
06/11/2020,6,6,17,KG,1,QUESO ADOBERA DON TOM,[LACDON12149],313,Público en General,Caja 1,admin,116,116,284,0,0,0,0,0,284,0,0
06/11/2020,6,6,17,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],313,Público en General,Caja 1,admin,18,18,284,0,0,0,0,0,284,0,0
06/11/2020,6,6,17,PZA,1,CAJA DE MIL HOJAS,[GALBIS55516],313,Público en General,Caja 1,admin,150,150,284,0,0,0,0,0,284,0,0
06/11/2020,6,6,17,KG,0.165,QUESO GOUDA HOLANDES,[QUEIMP43334],314,Público en General,Caja 1,admin,203,33.5,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,KG,0.205,JAMON YORK,[EMBGEN58802],314,Público en General,Caja 1,admin,182,37.31,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,KG,0.1,SALAMI,[EMBGEN77994],314,Público en General,Caja 1,admin,309,30.9,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,KG,0.1,JAMON SERRANO,[EMBGEN68741],314,Público en General,Caja 1,admin,435,43.5,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,KG,0.1,LOMO CANADIENSE,[EMBGEN81202],314,Público en General,Caja 1,admin,188,18.8,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,PZA,1,ARANDANO CON TAJIN PREMIER,[7503020702662],314,Público en General,Caja 1,admin,25,25,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,PZA,1,BAGUETTE EL JARDIN,[PANPAN84337],314,Público en General,Caja 1,admin,48,48,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,PZA,1,I NEED CHIPOTLE,[781159762925],314,Público en General,Caja 1,admin,56,56,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,PZA,1,NUEZ DE LA INDIA 500 GRS PREMIER,[7503014785381],314,Público en General,Caja 1,admin,154,154,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,PZA,1,PISTACHES 1 KG PREMIER,[7503014785374],314,Público en General,Caja 1,admin,335,335,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,17,KG,0.115,SELVA NEGRA,[EMBGEN17604],314,Público en General,Caja 1,admin,188,21.62,803.63,0,0,0,0,0,803.63,0,0
06/11/2020,6,6,18,KG,0.475,MOZARELLA FRESCA PILARICA,[7502007615087],315,Público en General,Caja 1,admin,217,103.08,371.71,0,0,0,0,0,371.71,0,0
06/11/2020,6,6,18,KG,0.275,JAMON SERRANO,[EMBGEN68741],315,Público en General,Caja 1,admin,435,119.63,371.71,0,0,0,0,0,371.71,0,0
06/11/2020,6,6,18,KG,0.25,SALAMI,[EMBGEN77994],315,Público en General,Caja 1,admin,309,77.25,371.71,0,0,0,0,0,371.71,0,0
06/11/2020,6,6,18,KG,0.25,ROAST BEEF/CORNED BEEF,[EMBGEN49865],315,Público en General,Caja 1,admin,287,71.75,371.71,0,0,0,0,0,371.71,0,0
06/11/2020,6,6,18,PZA,1,BALSAMICO OSCURO MORAS AZULES,[OLIBAL42322],316,Público en General,Caja 1,admin,280,280,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,PZA,1,ACEITE DE OLIVA CHILE VERDE,[OLIACE55464],316,Público en General,Caja 1,admin,310,310,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,KG,0.195,QUESO MOZARELLA DAIRY SELECT,[QUEIMP87199],316,Público en General,Caja 1,admin,151,29.45,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,KG,0.28,TOCINO,[EMBGEN43790],316,Público en General,Caja 1,admin,159,44.52,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,KG,0.16,SELVA NEGRA,[EMBGEN17604],316,Público en General,Caja 1,admin,188,30.08,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,KG,0.1,CHORIZO PAMPLONA,[EMBGEN80550],316,Público en General,Caja 1,admin,309,30.9,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,KG,0.98,CHORIZO ESPAÑOL,[EMBGEN78796],316,Público en General,Caja 1,admin,99,97.02,821.97,0,0,0,0,0,821.97,0,0
06/11/2020,6,6,18,PZA,4,PALETAS VAINILLA Y CAJETA,[PALKIK52318],317,Público en General,Caja 1,admin,20,80,80,80,0,0,0,0,0,0,0
06/11/2020,6,6,19,PZA,2,COCA-COLA REGULAR 500 ML,[7501055302086],318,Público en General,Caja 1,admin,18,36,231.98,0,0,0,0,0,231.98,0,0
06/11/2020,6,6,19,KG,0.085,LOMO CANADIENSE,[EMBGEN81202],318,Público en General,Caja 1,admin,188,15.98,231.98,0,0,0,0,0,231.98,0,0
06/11/2020,6,6,19,KG,0.21,QUESO GOUDA HOLANDES,[QUEIMP43334],318,Público en General,Caja 1,admin,203,42.63,231.98,0,0,0,0,0,231.98,0,0
06/11/2020,6,6,19,PZA,1,PAN PARA TAPAS,[SINSIN67823],318,Público en General,Caja 1,admin,50,50,231.98,0,0,0,0,0,231.98,0,0
06/11/2020,6,6,19,KG,0.06,SALAMANCA,[EMBGEN86706],318,Público en General,Caja 1,admin,309,18.54,231.98,0,0,0,0,0,231.98,0,0
